"X" "Y"
"1" 0.514731063041836 0.666333295017533
"2" 0.0729272165335715 -0.181831768699117
"3" 0.219616883900017 -0.0101224842769163
"4" 0.649204519577324 0.842080039888989
"5" 0.0596941986586899 -0.219137960133099
"6" 0.137955124257132 -0.299876714491275
"7" 0.791091158753261 0.597522729247659
"8" 0.300638865446672 0.666250112380593
"9" 0.577586045721546 0.777478551929818
"10" 0.0967197788413614 -0.0361794794516546
"11" 0.0483944194857031 0.152661978120664
"12" 0.627862875815481 0.49029868485707
"13" 0.607649545185268 0.359590054509379
"14" 0.756660918472335 0.484114022603247
"15" 0.107213808223605 -0.027935355330599
"16" 0.102564937435091 0.22415347479901
"17" 0.842629316495731 1.29921397145356
"18" 0.5577492415905 0.333610611733705
"19" 0.340363087831065 0.280631720530163
"20" 0.887509020511061 1.23167308164394
"21" 0.618648846866563 0.431264213010191
"22" 0.906959922984242 0.960327736545442
"23" 0.13020745688118 -0.0626746239716629
"24" 0.375597313512117 0.285048581492974
"25" 0.178319801110774 0.18474049218005
"26" 0.0246077531483024 -0.116185281735255
"27" 0.234066787408665 0.600348141961017
"28" 0.76968846609816 1.36458179553194
"29" 0.594280075514689 0.832248278865254
"30" 0.685159679735079 1.2214911351444
"31" 0.796742587350309 0.451404022815283
"32" 0.139027733588591 0.243548381962571
"33" 0.200999051332474 0.318051940050442
"34" 0.868050131946802 1.08098271927716
"35" 0.480060398345813 0.138635587309054
"36" 0.976647681323811 1.2334518535761
"37" 0.515273810131475 0.281770016649371
"38" 0.829484367277473 0.826987667603662
"39" 0.93756821192801 1.34429875970708
"40" 0.515874101314694 0.0153403301975494
"41" 0.573922639712691 0.672181901093628
"42" 0.241808407241479 0.0926994271072788
"43" 0.806015094276518 1.07357337137784
"44" 0.450231899507344 0.803829028167555
"45" 0.900892515201122 1.13503977482076
"46" 0.840499338461086 0.977928066080448
"47" 0.421179958153516 0.728666356789453
"48" 0.0268401633948088 0.587300830122301
"49" 0.0988446692936122 0.066871113613463
"50" 0.351008985657245 0.654897092717929
"51" 0.261812809389085 0.112526449928676
"52" 0.599414573283866 1.10286787243656
"53" 0.874436349142343 0.854606339464661
"54" 0.917929358780384 0.58314602051376
"55" 0.292636077385396 0.709905467516359
"56" 0.618554939050227 0.812397938881107
"57" 0.870984004344791 1.00952463686572
"58" 0.987772829132155 0.698646552343123
"59" 0.2482670978643 0.20479570460295
"60" 0.91320640523918 1.428315778703
"61" 0.906152314506471 0.296885162614242
"62" 0.543087612371892 0.352010455313747
"63" 0.670625406550243 0.635459468600243
"64" 0.75818422017619 1.26097830614343
"65" 0.692178419558331 0.584125950983118
"66" 0.720603370340541 0.507663312246286
"67" 0.379695848328993 0.52738520988393
"68" 0.375862461514771 0.26709354329157
"69" 0.985535986954346 0.891539426383429
"70" 0.000527508789673448 -0.152744145016273
"71" 0.710280361352488 0.740302436187058
"72" 0.670969575643539 0.568677668026532
"73" 0.521576257422566 0.129573632370978
"74" 0.876630288548768 0.893959185250883
"75" 0.205070982454345 0.206886702033269
"76" 0.180666870437562 0.188468893355491
"77" 0.710761502152309 0.57756053104324
"78" 0.489414550829679 0.282424267553377
"79" 0.12568445596844 0.0811502672278471
"80" 0.674833033233881 0.157947251114405
"81" 0.103766271844506 0.0954636454959263
"82" 0.873962633311749 1.00604294598029
"83" 0.794817271409556 0.630014978496839
"84" 0.998390515102074 0.887212079069068
"85" 0.935336382128298 1.25924361423967
"86" 0.55406737793237 0.441817076888504
"87" 0.638879989041016 1.05765082327595
"88" 0.956002180231735 1.03003899441983
"89" 0.93364851619117 0.823692133797642
"90" 0.856954397633672 0.686249632310062
"91" 0.964403703110293 0.882914199750629
"92" 0.770253899507225 1.03950794700056
"93" 0.626616355031729 0.611130010604665
"94" 0.438007233664393 0.350381339221592
"95" 0.499553605914116 1.11685477921864
"96" 0.954004470957443 0.717881446818212
"97" 0.992525681154802 1.10644604316458
"98" 0.537586481543258 0.700258231018835
"99" 0.532226380426437 0.540924445048054
"100" 0.630335776600987 0.707596185030166
