"observed_scientific_name","year_obs","day_obs","time_obs","dwc_event_date","obs_variable","obs_unit","obs_value","lat","lon","original_source","creator","title","publisher","intellectual_rights","license","owner"
"Coenonympha inornata",1902,6,"","1902-06-22","presence",NA,1,45.8945,-74.1242,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Colias philodice",1902,5,"","1902-05-15","presence",NA,1,45.8292,-74.548,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Feniseca tarquinius",1902,8,"","1902-08-29","presence",NA,1,45.8581,-73.5935,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Feniseca tarquinius",1902,8,"","1902-08-31","presence",NA,1,45.8581,-73.5935,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Erynnis lucilius",1902,5,"","1902-05-24","presence",NA,1,45.564,-73.179,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Erynnis lucilius",1902,7,"","1902-07-31","presence",NA,1,45.5017,-73.5673,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Poanes hobomok",1902,6,"","1902-06-02","presence",NA,1,45.5017,-73.5673,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Celastrina lucia",1902,6,"","1902-06-24","presence",NA,1,45.564,-73.179,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Euphyes vestris",1902,7,"","1902-07-12","presence",NA,1,45.564,-73.179,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Colias philodice",1902,9,"","1902-09-01","presence",NA,1,45.5017,-73.5673,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
