"observed_scientific_name","year_obs","day_obs","time_obs","dwc_event_date","obs_variable","obs_unit","obs_value","lat","lon","original_source","creator","title","publisher","intellectual_rights","license","owner"
"Colias pelidne",2007,7,"12:00:00","2007-07-20T12:00:00","presence",NA,1,49.3603,-114.6198,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Wallengrenia egeremet",2007,7,"04:03:00","2007-07-13T04:03:00","presence",NA,1,45.5916,-78.347,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Lycaena phlaeas",2007,7,"08:30:00","2007-07-07T08:30:00","presence",NA,1,45.2116,-76.0428,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Plebejus idas",2007,7,"12:00:00","2007-07-24T12:00:00","presence",NA,1,47.0754,-71.2023,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Carterocephalus palaemon",2007,6,"12:00:00","2007-06-13T12:00:00","presence",NA,1,47.0754,-71.2023,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Limenitis arthemis",2007,6,"12:00:00","2007-06-09T12:00:00","presence",NA,1,45.6037,-73.6905,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Glaucopsyche lygdamus",2007,6,"12:00:00","2007-06-09T12:00:00","presence",NA,1,45.6291,-72.9231,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Glaucopsyche lygdamus",2007,6,"12:00:00","2007-06-08T12:00:00","presence",NA,1,45.6291,-72.9231,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Vanessa virginiensis",2007,5,"11:30:00","2007-05-25T11:30:00","presence",NA,1,45.3847,-75.7067,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Vanessa virginiensis",2007,6,"10:00:00","2007-06-24T10:00:00","presence",NA,1,41.4604,-73.2596,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Vanessa virginiensis",2007,5,"09:25:00","2007-05-05T09:25:00","presence",NA,1,41.6215,-73.3262,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Vanessa virginiensis",2007,10,"08:25:00","2007-10-21T08:25:00","presence",NA,1,42.9765,-70.613,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Vanessa virginiensis",2007,9,"13:00:00","2007-09-29T13:00:00","presence",NA,1,31.5235,-108.9782,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Lycaena hyllus",2007,7,"12:00:00","2007-07-20T12:00:00","presence",NA,1,49.3603,-114.6198,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Lycaena hyllus",2007,6,"11:15:00","2007-06-02T11:15:00","presence",NA,1,41.6075,-83.2097,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Polites origenes",2007,7,"08:30:00","2007-07-07T08:30:00","presence",NA,1,45.2116,-76.0428,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Anatrytone logan",2007,7,"10:00:00","2007-07-23T10:00:00","presence",NA,1,45.3896,-75.2185,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Anatrytone logan",2007,7,"14:00:00","2007-07-12T14:00:00","presence",NA,1,45.3896,-75.2185,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Anatrytone logan",2007,7,"14:00:00","2007-07-13T14:00:00","presence",NA,1,45.3847,-75.7067,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Anatrytone logan",2007,7,"17:00:00","2007-07-18T17:00:00","presence",NA,1,45.3896,-75.2185,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Pieris rapae",2007,6,"12:00:00","2007-06-29T12:00:00","presence",NA,1,46.0184,-73.3499,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Satyrium caryaevorus",2007,6,"10:00:00","2007-06-24T10:00:00","presence",NA,1,41.4604,-73.2596,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Chlosyne palla",2007,7,"12:00:00","2007-07-20T12:00:00","presence",NA,1,49.3603,-114.6198,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Papilio palamedes",2007,3,"09:30:00","2007-03-28T09:30:00","presence",NA,1,41.9629,-70.8936,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Papilio palamedes",2007,3,"09:30:00","2007-03-28T09:30:00","presence",NA,1,44.769,-85.585,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Celastrina lucia",2007,6,"12:00:00","2007-06-13T12:00:00","presence",NA,1,47.0754,-71.2023,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Ancyloxypha numitor",2007,7,"12:00:00","2007-07-03T12:00:00","presence",NA,1,45.6419,-76.1214,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Nymphalis antiopa",2007,7,"12:00:00","2007-07-28T12:00:00","presence",NA,1,48.5888,-78.2547,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Nymphalis antiopa",2007,8,"12:00:00","2007-08-28T12:00:00","presence",NA,1,47.2879,-71.1904,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Nymphalis antiopa",2007,9,"12:00:00","2007-09-23T12:00:00","presence",NA,1,45.6291,-72.9231,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Polygonia comma",2007,6,"12:00:00","2007-06-09T12:00:00","presence",NA,1,45.6291,-72.9231,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Polygonia comma",2007,10,"12:00:00","2007-10-02T12:00:00","presence",NA,1,45.6291,-72.9231,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Vanessa atalanta",2007,7,"13:00:00","2007-07-28T13:00:00","presence",NA,1,45.4,-73.37,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Celastrina neglecta",2007,6,"12:00:00","2007-06-29T12:00:00","presence",NA,1,46.0184,-73.3499,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Celastrina neglecta",2007,6,"12:00:00","2007-06-24T12:00:00","presence",NA,1,45.6291,-72.9231,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Celastrina neglecta",2007,7,"12:00:00","2007-07-02T12:00:00","presence",NA,1,45.6291,-72.9231,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Celastrina neglecta",2007,6,"12:00:00","2007-06-25T12:00:00","presence",NA,1,45.6291,-72.9231,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Polites peckius",2007,6,"12:00:00","2007-06-29T12:00:00","presence",NA,1,46.0184,-73.3499,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Polites peckius",2007,7,"12:00:00","2007-07-27T12:00:00","presence",NA,1,48.5888,-78.2547,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Lycaena phlaeas",2007,7,"12:00:00","2007-07-03T12:00:00","presence",NA,1,45.6419,-76.1214,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Lycaena hyllus",2007,6,"12:00:00","2007-06-17T12:00:00","presence",NA,1,45.6291,-72.9231,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Anatrytone logan",2007,7,"12:00:00","2007-07-10T12:00:00","presence",NA,1,45.6419,-76.1214,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Polites mystic",2007,7,"12:00:00","2007-07-03T12:00:00","presence",NA,1,45.5357,-75.9931,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Adelpha eulalia",2007,6,"11:05:00","2007-06-02T11:05:00","presence",NA,1,35.1013,-106.4792,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Callophrys mcfarlandi",2007,6,"11:05:00","2007-06-02T11:05:00","presence",NA,1,35.1013,-106.4792,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Asterocampa clyton",2007,8,"09:30:00","2007-08-20T09:30:00","presence",NA,1,32.1646,-81.1148,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Oeneis nevadensis",2007,6,"09:00:00","2007-06-19T09:00:00","presence",NA,1,45.9646,-123.6845,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Eurytides marcellus",2007,4,"10:00:00","2007-04-29T10:00:00","presence",NA,1,34.5084,-80.2194,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Polites mystic",2007,6,"11:00:00","2007-06-14T11:00:00","presence",NA,1,45.3896,-75.7067,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Polites mystic",2007,6,"10:00:00","2007-06-28T10:00:00","presence",NA,1,45.3847,-75.7067,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Polites mystic",2007,7,"14:45:00","2007-07-02T14:45:00","presence",NA,1,45.2497,-76.1424,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Polites mystic",2007,7,"14:00:00","2007-07-12T14:00:00","presence",NA,1,45.3896,-75.2185,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Polites mystic",2007,7,"08:30:00","2007-07-07T08:30:00","presence",NA,1,45.2116,-76.0428,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Polites mystic",2007,6,"10:00:00","2007-06-17T10:00:00","presence",NA,1,45.3896,-75.2185,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Polites mystic",2007,6,"12:00:00","2007-06-29T12:00:00","presence",NA,1,45.3941,-70.1602,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Polites mystic",2007,6,"09:00:00","2007-06-27T09:00:00","presence",NA,1,44.5932,-70.0238,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Polites mystic",2007,7,"15:00:00","2007-07-14T15:00:00","presence",NA,1,44.0603,-69.5802,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Speyeria cybele",2007,7,"08:00:00","2007-07-29T08:00:00","presence",NA,1,45.3896,-75.2185,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Speyeria cybele",2007,8,"13:30:00","2007-08-02T13:30:00","presence",NA,1,45.3896,-75.2185,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Speyeria cybele",2007,7,"15:00:00","2007-07-30T15:00:00","presence",NA,1,45.3896,-75.2185,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Speyeria cybele",2007,9,"10:00:00","2007-09-16T10:00:00","presence",NA,1,45.3896,-75.2185,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Speyeria cybele",2007,7,"17:00:00","2007-07-18T17:00:00","presence",NA,1,45.3896,-75.2185,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Speyeria cybele",2007,7,"10:00:00","2007-07-04T10:00:00","presence",NA,1,45.3896,-75.2185,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Speyeria cybele",2007,7,"14:00:00","2007-07-12T14:00:00","presence",NA,1,45.3896,-75.2185,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
"Speyeria cybele",2007,7,"08:30:00","2007-07-07T08:30:00","presence",NA,1,45.2116,-76.0428,"ebutterfly","Maxim Larrivée, Jeremy Kerr, Kent McFarland and Katy Prudic","eButterfly","ebutterfly","eButterfly","","eButterfly"
